Feature,GSM530360.CEL,GSM530362.CEL,GSM530364.CEL,GSM530366.CEL,GSM530368.CEL,GSM530370.CEL,GSM530372.CEL,GSM530374.CEL,GSM530376.CEL,GSM530378.CEL
51735,8.757303407,9.017917985,8.864673775,8.816822854,8.485765702,8.399837298,8.843517846,8.918092353,8.285907378,8.579927653
51741,4.251436149,4.026985428,4.265454005,4.225375281,4.059440229,4.334451009,4.337475931,4.526116882,4.21958408,4.548180254
51742,6.207050877,6.24001047,6.789723313,6.727894203,6.134235237,6.355542445,5.976599142,6.166914708,6.462439682,6.622040696
51747,4.73226823,4.588216567,5.064648445,4.93989454,4.784813402,4.701365962,4.693982729,4.858418829,4.285430603,4.841616417
51755,7.77078552,7.680281202,7.239997461,7.255101971,7.322623494,7.081482461,7.862712445,7.898292308,7.353398179,7.167244125
51760,3.408971717,3.573149491,3.826478028,3.909974554,3.531574964,3.268274249,3.454031829,3.432979324,3.544340169,3.514330415
51762,9.054940633,9.238271806,9.160716846,9.451791202,8.418859649,9.116681259,9.044642325,9.109206784,9.054168308,9.127123879
51765,5.547664723,5.626068725,3.950413098,3.195727016,3.439359539,3.815214322,4.042247659,3.97410174,3.47061464,3.890178525
51768,5.13067415,5.208118188,5.453117816,5.349288024,5.586603159,5.554433857,5.336228208,5.486019208,5.158385665,5.61023155
51773,5.283580035,5.254094996,5.438536627,5.502746494,5.388001377,5.814851448,5.100883342,4.969280746,5.860336227,5.325124029
51776,7.044848856,6.922930071,6.541855472,6.445819499,6.472509046,5.978465246,6.849651421,6.926195299,6.356193286,6.019208339
518,6.722264399,6.821551132,6.565004869,6.658002399,6.834833768,6.654441244,6.56839895,6.737613842,6.736284586,6.755072401
51804,4.766770561,4.680244219,4.942761175,4.778265692,4.912184198,4.790322907,4.784830633,4.868421051,5.09517085,4.897881756
51805,7.542261883,7.433716242,6.797890647,6.597362353,6.831470698,7.048856975,7.291399234,7.235935506,7.485235,7.593758162
51808,8.3080274,8.399986352,7.407584254,7.416968752,7.888137205,7.898892595,8.045659077,8.23816951,7.968437944,7.787182146
51809,8.753713677,8.997039887,8.344323298,8.332477056,9.29543739,8.978032271,8.858487129,8.846708048,8.801286422,8.747431211
5194,7.911166684,8.285544025,8.561273954,8.278704892,8.117839202,8.082998986,8.209568762,8.22148097,8.063852504,8.10658425
5205,8.152559992,8.136394349,7.454833543,7.23976144,8.654941031,8.858633872,9.312192367,9.388256096,8.994739447,9.071742315
5207,3.416418449,3.515688318,3.533855266,3.424961142,3.418816792,3.528921596,3.615520072,3.516119348,3.662126554,3.456423445
5208,3.592486186,3.483145473,3.75814631,3.604396956,3.611459359,3.668898529,3.585098855,3.692871454,3.680052898,3.620333839
5210,4.881124946,4.799500263,4.523912455,4.37946644,4.725530482,4.689066615,4.940688104,4.922115962,4.87684297,4.725004416
5212,3.63451291,3.382624381,3.572837259,3.504697695,3.486139846,3.798444937,3.674700293,3.577781574,3.635824368,3.633323334
5229,6.445625105,6.536603473,7.045972786,6.882984812,6.547763568,6.28927862,7.505154491,7.762555237,6.376124008,7.104233786
5230,10.29242114,10.34524462,9.513549158,9.288749607,10.28291712,9.764098599,10.11591206,10.13781057,9.619345451,9.653034067
5239,3.749142526,3.800873162,4.003145105,3.671451128,3.820408523,3.89874766,3.742749588,3.739639332,3.74813503,3.720402976
5243,3.14173475,3.349554073,3.153798887,3.240702256,3.76590091,3.270908607,3.220499418,3.404265827,3.592534186,3.186744092
5250,6.431500914,6.282178969,6.108418494,6.140545051,6.26059221,5.863766562,6.198438564,6.050365437,6.399973339,5.972070775
5251,3.801367689,4.104400506,5.259109538,5.023129376,4.439005421,6.557056065,3.900646116,3.965687647,5.444288572,4.367137878
5255,4.548084691,4.435207076,4.172264303,4.250633001,4.907134598,4.380820743,4.479696247,4.319879785,4.33304645,4.487534088
5257,5.277683361,5.593120695,6.645153535,6.678333677,6.184682738,6.088303957,5.731663455,5.570825037,6.421585974,6.392801244
5269,3.385796998,3.269206222,4.614115654,3.33388387,7.972734764,3.513787014,3.387570793,3.354695566,3.446925159,3.241163184
5270,3.566366536,3.737403154,4.53866488,4.030957505,4.474957389,4.078645942,3.752515761,3.723187057,3.773205345,3.56508778
5272,5.263962305,5.195651182,6.055022639,6.26707439,5.403869047,5.943270225,5.231270904,5.159100499,4.73938999,5.863941259
528,8.34227909,8.21105739,8.54279447,8.401267413,7.985253176,8.288048324,8.219183982,8.337031358,7.864626517,8.036024683
5286,9.594442554,9.544514687,8.164040465,8.159372679,10.00833513,9.101471149,10.12035809,10.04888181,10.09103487,10.0100104
5289,4.117973541,4.072070729,5.546214434,5.65038457,4.24588956,4.320587533,4.360409611,4.349169681,4.471872955,4.55073102
5290,4.331186482,4.601229836,4.902232162,5.256460076,4.624481826,4.487678757,4.822091609,4.718939747,4.463015446,4.66027067
5294,6.808272763,6.836077689,4.209604874,3.954782233,4.873927517,6.271880002,7.153951106,7.072171,6.716572916,6.921340604
5305,8.396935803,8.275534037,9.15512042,9.018542531,8.211661881,8.441301845,8.178987013,8.14795579,7.943872032,8.326013274
5314,3.134195011,3.315491329,3.424150751,3.295386382,3.153315914,3.268259197,3.28279284,3.543727967,3.34718335,3.263483948
533,9.95885028,9.867383253,9.510863334,9.456832727,9.635737465,9.649895718,9.615656508,9.47773509,9.098872774,9.34721363
53335,3.700049386,3.796020934,5.462589905,4.86920905,3.709388706,3.729861657,3.649630981,3.845306764,3.901980007,3.794278214
5334,4.110317324,3.878698888,3.538855644,3.49210664,4.138581485,3.641827197,3.628618034,3.56911956,3.940307635,3.521653558
53342,6.244562846,6.170412701,7.716654649,7.753982369,7.257668292,7.502141117,7.118730131,7.044706416,6.232666283,7.470526736
53344,6.688691052,6.450717072,7.278862541,7.387912031,6.824582611,6.87750586,6.67956701,6.398567581,6.433268048,6.388820341
53349,5.547511928,5.886336945,6.769234023,6.639262199,5.791011223,6.458118273,5.753593045,5.67508499,6.530182166,5.993346883
53354,5.125863566,5.240279076,5.085784398,4.694805319,5.086932163,5.053520338,5.337286049,5.368113902,5.567665725,5.567635436
53358,3.713976445,3.587369649,3.961005576,3.377488152,5.710634652,5.686325759,5.088710639,4.757333782,5.895527133,4.537543775
5336,3.345194762,3.429413721,3.469248692,3.590907394,3.289047737,3.333244975,3.397589188,3.449011134,3.403612521,3.41378225
5337,7.776789406,7.799405611,9.112787042,9.134847933,7.619561411,8.33120838,8.180784978,8.093104884,8.310153982,8.891955619
53371,3.20864018,3.173926551,3.388546871,3.168038574,3.219852487,3.128034131,3.279961403,3.295497935,3.314222854,3.325204695
5356,7.533668571,7.344887494,7.499354058,7.314011718,7.106231795,7.358450773,7.414878809,7.459672835,7.521070846,7.382322128
53616,3.40934587,3.351098716,3.285098324,3.39503742,3.457311271,3.245849463,3.552739962,3.274131019,3.712975741,3.354770236
5362,8.788223747,8.651549237,8.594826709,8.385700364,9.373046229,8.60707388,8.958405659,8.868571052,8.675413777,7.756129368
53632,3.903575774,3.978197841,4.051196074,3.91447417,3.933182951,3.964924063,4.044294205,3.649630981,3.995461459,4.213598916
53637,3.955506829,4.106908002,4.24764373,4.037970748,3.850187742,4.206238248,4.034776778,3.918821399,4.03837955,3.947697915
5369,3.940279083,3.971259882,3.685008423,3.90135217,4.18919245,3.931502283,3.952100538,3.972121936,4.198182232,3.99877037
5370,3.335319241,3.422965133,3.50736254,3.207768125,3.315699057,3.163835378,3.364702185,3.340164109,3.400908366,3.298724104
5371,4.289746481,4.518648429,5.009059928,5.482709033,4.451841049,4.561516467,4.53778871,4.723735283,4.593683588,4.677305764
5378,4.638960929,4.644296325,4.399553552,4.608042647,3.85593172,4.019161168,4.716316659,4.387951655,4.187363392,4.034702744
53827,10.08914295,10.04837848,9.706402651,9.724729384,10.49368984,10.25219365,10.15431842,10.14576486,9.922815348,9.912149044
5383,3.965976394,4.375069911,4.407859097,4.476389412,3.830582744,4.309660391,4.38481611,4.22503844,4.270580369,4.719625368
53831,3.530085664,3.576448731,3.650316985,3.514502634,3.468155691,3.517123198,3.383767686,3.559250478,3.681668045,3.646589337
53833,3.802376732,3.628147792,3.922613529,3.548435324,3.818801351,3.846134474,3.67989741,3.43439647,3.781911742,3.721242185
53834,5.253250075,5.233583906,4.926250631,4.894878328,5.282333394,4.771018472,4.910433091,4.780365462,5.09218807,4.773963084
53904,3.838836862,3.874584842,3.668305508,3.698803306,3.897943801,3.754531776,3.811789727,3.847990378,3.948929982,3.80433458
53917,6.922994076,6.641874333,6.760866801,6.813561544,6.785321322,7.035771506,6.574086633,6.80445401,7.101295884,7.109819978
53919,3.581130157,3.695527919,3.623901706,3.582235601,3.606554533,3.573446189,3.723962933,3.761155351,3.701538364,3.693131518
53938,9.879663751,9.888520584,9.525827936,9.511349947,9.08674275,9.358051377,9.50485011,9.56455276,9.902034384,10.09848935
53944,7.995049676,7.991160607,7.635974336,7.659586315,7.523060224,7.852410435,7.94521744,7.831898115,7.686522011,7.641738288
5396,4.000736358,3.746505063,4.057535171,3.770846205,3.529415913,3.344273313,3.528516809,3.480729501,3.495325595,3.489718419
53981,9.145929542,9.137830806,8.49358553,8.468939012,8.809375073,8.680182376,8.924053866,8.902274966,8.911203629,8.755529567
54014,5.729517374,5.86125284,6.802811996,6.700817253,5.80118513,6.330439902,6.136274765,5.698665157,6.420415878,6.555533831
54020,3.717497735,3.45097934,3.270075487,3.454153606,3.563206036,3.426411222,3.621641296,3.427857909,3.552187691,3.45495574
54033,3.502399044,3.309780406,3.280852449,3.245770317,3.349773009,3.299797067,3.250756724,3.200413648,3.35760913,3.176518086
54059,5.213298838,5.160967286,6.078788377,5.974145955,5.037497985,5.578086756,3.400324623,3.810250451,5.056239246,3.773300687
54065,4.466207367,4.945992552,5.300301119,5.153563432,4.635926253,4.834560327,4.784748891,4.435327038,5.017042421,4.813912522
54069,6.628978114,6.872041636,4.863337668,4.8865071,5.926952064,5.7856621,7.005830993,7.031963129,6.247740631,6.633818278
54072,3.434001408,3.555935049,3.393897353,3.294784219,3.396988181,3.325608301,3.359043463,3.449129463,3.466864737,3.430594942
54088,3.399752768,3.367272569,3.274239736,3.231328703,3.389653739,3.421864564,3.122865993,3.44410862,3.346345862,3.220805671
54102,3.542413663,3.622851278,3.813443984,3.46761485,3.571799272,3.568034141,3.531750508,3.757545174,3.408971717,3.599461971
54106,3.712051782,3.787757078,3.727224335,3.77978241,3.814607501,3.66405944,3.705447519,3.942476748,3.965803523,3.789936402
54108,7.002948709,6.983179142,7.066689166,7.01740024,7.007197565,6.851371605,7.275339216,7.211575089,6.945581744,7.029110109
541468,4.320465055,4.521916112,4.329077999,4.615871785,4.638806216,4.514704478,4.577926842,4.518043272,4.77960526,4.731708988
541471,4.307678151,4.097693027,4.595057497,4.787330657,4.577789431,4.297978,4.117668501,4.426226542,4.570770097,4.360090369
541472,4.74653754,5.24808131,3.424150751,3.33028336,4.218797471,4.22349171,4.62969866,4.738929571,4.156492035,4.241090285
54148,3.471370681,3.392506422,3.421325737,3.402523454,3.40089357,3.334364136,3.565244735,3.378985129,3.255582985,3.582741887
54149,6.378636877,6.809629095,7.542357169,7.276757219,6.423166807,6.946532372,6.45805745,6.433815799,6.458083416,6.894497258
541565,7.101545736,7.202860673,8.574432361,8.526949037,7.261934727,7.303801144,7.02901953,7.246426905,6.9852433,7.085513011
54165,8.585511563,8.379199017,8.01131392,8.243018358,7.933677215,8.263702666,7.887652453,7.891003006,8.265011884,8.179080023
54187,3.609151183,3.386086128,3.328966507,3.317910659,3.398634139,3.214635418,3.306333334,3.389826328,3.53485531,3.405472927
54205,4.198853411,4.169474292,3.987193201,3.858970046,4.198564226,3.966519883,3.957794473,3.82651423,3.86977299,3.750632135
54206,9.398511842,9.338152089,10.17020146,10.07997279,9.703313757,9.826712875,9.848745697,9.932392198,9.539917692,9.648947814
54207,3.514936515,3.592717747,3.396606184,3.400045231,3.385118159,3.530460727,3.643891093,3.303671556,3.553741877,3.468584974
5423,3.201508999,3.21710195,3.377600881,3.374459446,3.249013461,3.177127763,3.199962003,3.436671695,3.304162286,3.369442231
5429,6.656330032,6.709065023,5.594045658,5.528285551,6.699431232,6.21146142,6.670038217,6.566891477,6.309462412,6.625828141
54329,3.847976921,3.544570648,3.691838561,3.658235347,3.844799221,4.052391286,3.59710794,3.698868196,3.955392027,3.67980498
54331,3.324789821,3.403363339,3.568745629,3.456904296,3.385224218,3.253408704,3.327018616,3.293003872,3.437676913,3.142656769
54332,4.776945698,5.196558605,3.973045981,4.16991409,3.80959697,3.822972156,4.138132284,4.096083899,3.991051564,4.073052898
54407,11.92227111,11.91424692,12.2596261,12.1446592,12.29290185,12.16838007,11.88242549,11.8878103,12.18859742,11.96683168
54414,5.25159788,5.050234783,6.516863512,6.772089769,5.547868679,6.102427089,6.090213315,6.229039471,7.3172084,6.859621657
54431,6.865519734,7.074868145,6.558345258,6.623714495,7.01232406,6.013395975,7.007874053,7.154912278,7.064802248,6.778370168
54439,8.624801877,8.666625498,8.403628532,8.49595766,8.408749175,8.461872945,8.635500033,8.587492129,8.53760682,8.600167848
54442,6.617656656,6.722349514,5.753285226,5.791255078,6.547274125,5.885683499,6.295773198,6.074391138,5.919536402,5.868895759
54443,11.03916066,10.84263353,8.825427314,8.737565902,9.944833711,9.742723852,10.91233179,10.9351475,9.877963124,10.12484689
54453,3.327569796,3.394134871,3.473443331,3.35974751,3.35095819,3.574264987,3.253060269,3.331630722,3.357905124,3.306192855
54454,3.390704534,3.457892567,3.664467425,3.416890118,3.437487922,3.501823514,3.543441718,3.479947438,3.527571961,3.499741331
54456,4.806782439,4.51842229,6.051450484,6.082207537,5.065274108,5.250425437,4.967386876,5.084420884,5.410426973,5.817699862
54457,3.608206542,3.998113072,3.538233179,3.495006356,3.585137543,3.8192692,3.460897168,3.458348935,3.581689963,3.555777215
54460,11.05832304,11.15139729,11.30410699,11.16724157,11.05468101,11.09067262,10.99045173,11.06997109,11.06940466,11.28252535
54461,5.485738425,5.581433248,5.481826569,5.456981278,5.616231947,5.496174811,5.621140831,5.496973433,5.641632355,5.459052069
54464,7.396358325,7.685987914,8.277354456,8.301367863,7.776933418,7.86970751,7.797827004,7.821390982,8.077279239,8.173672791
54467,8.08473384,8.101980258,8.012911423,8.051660684,7.99195316,7.895515243,7.845306888,7.687809639,8.235275476,7.831095908
54469,3.358019834,3.431274312,3.66407345,3.678289246,3.536436579,3.690806357,3.58333358,3.566438389,3.608933206,3.675300175
54471,5.658850766,5.569436544,5.043677869,5.023004643,5.455261434,5.141621069,5.527784441,5.196374003,5.620377735,5.013295933
54472,5.062633752,5.063720954,5.392927396,5.484619913,5.292400558,5.170445527,5.134415194,5.386869051,4.967924884,5.016223235
54476,5.261729938,5.368458709,5.944488201,5.654183602,5.547348952,5.908906245,5.230186493,5.381587549,5.467658784,5.530476658
54482,3.555179996,3.71146053,3.842016313,3.74040082,3.470254666,3.996317081,3.684447619,3.717418416,3.793250689,3.658043805
54491,3.539873109,3.828340014,3.698424182,3.721255761,3.617314722,3.748290872,3.735539508,3.718730456,3.863418535,3.602690064
54492,3.787433167,3.727348846,4.240507013,4.348965174,3.835682179,4.204962886,3.927893375,4.108466933,4.293039145,4.250867029
54494,5.200132873,5.492251815,5.305192165,5.378504337,5.318131574,5.457754293,5.308030398,4.91673927,5.98398986,5.353569374
54495,9.839293655,9.763414617,9.459652145,9.52865225,9.840839151,9.751157941,9.825813542,9.781143635,9.729194387,9.626685534
54497,7.436653499,7.445952433,8.099011703,7.955418864,7.579318162,7.89245278,7.687496518,7.634435436,7.642160101,7.499396945
54502,3.399054076,3.330855612,3.529518222,3.609478942,3.452759738,3.49361632,3.354128106,3.720969935,3.410117224,3.439463945
54503,3.707852172,3.909394146,3.828550597,3.733176235,3.664146211,4.003769322,4.006030552,4.217963678,3.860858067,3.985774331
54507,3.504524458,3.515720211,3.571435327,3.662270302,3.540864367,3.685540254,3.714655182,3.680757593,3.7507162,3.684510716
5451,4.034862974,4.424169321,4.264918951,4.486736612,4.259322518,4.245992698,4.57465517,4.413242301,4.528858172,4.371477588
54510,4.510192488,4.219825448,3.494082837,3.692669305,3.600255117,3.490107538,3.478876575,3.583731454,3.459624063,3.425062837
54511,3.120343212,3.213472409,3.199073009,3.135850245,3.136862168,3.112833114,3.07218523,3.176083436,3.216033464,3.231922498
54516,8.6724921,8.597100903,7.655702038,7.565528806,8.732961501,8.312082617,8.855445662,8.999982032,8.222659503,7.94103252
54518,4.181784879,4.217527752,4.44912928,4.363485848,4.148268369,4.389512722,4.157183141,4.062128739,4.107537633,4.111783464
5452,5.426850491,5.089314849,3.897484043,4.174811607,4.816982439,4.591629482,5.066351732,4.947672565,4.955205771,4.985523064
54522,5.690217305,5.748335962,5.330417087,5.192422582,5.377529244,5.670790063,5.57201674,5.415423081,5.685553816,5.933687352
54532,5.312874232,5.654346403,4.917440193,5.086699764,6.059413325,5.497999832,5.225115642,5.471784356,5.078805622,5.489590938
54534,9.131377518,9.036649746,8.566003213,8.337105754,8.57608138,8.446335953,8.817264531,9.029155387,8.47010865,8.632035112
54536,9.788159052,9.665772109,9.943760613,10.07009798,8.995120645,8.762333292,8.988526684,9.02680137,9.463837718,9.543710828
54538,10.62321396,10.60065694,10.77233008,10.65605285,11.04920604,11.11068317,10.7916048,10.84754782,10.71933706,10.62364058
54542,6.631092555,6.406939396,5.699847522,5.568052277,5.477879071,5.162171956,5.995869141,5.73319078,5.22565474,5.643159857
54545,10.15694239,10.22412863,9.931886265,9.983387931,9.965195935,9.836505634,10.44327571,10.45859515,9.88989021,9.955162767
54549,3.424509744,3.393672617,3.693408892,3.315676737,3.579581362,3.490557907,3.585137543,3.608865271,3.558718201,3.397457273
54555,4.343852228,3.957457576,3.97799873,4.217311219,3.789829143,3.939957822,3.980813886,4.022489933,4.282058964,4.039209098
54556,6.784977741,7.090312031,6.0173889,5.868140846,5.750169277,5.607765065,6.848027353,6.774426055,5.534219257,5.996523911
54557,8.296392005,8.521012425,8.362121882,8.104770169,8.807588681,8.666384333,8.58576977,8.591245808,8.399816227,8.323990664
54558,4.232142537,4.137248116,3.698449942,3.602429159,4.659710994,4.823926667,4.066461613,4.269848066,5.22422518,4.413829476
54566,3.398147823,3.419313702,3.71339722,3.471058565,3.576777448,3.32929315,3.398261907,3.337705526,3.435164464,3.313895721
54567,5.501010187,5.311484888,5.924241277,6.296500313,5.416045472,5.467575831,5.396083959,5.62314538,5.741971712,5.237434829
54581,3.783606894,3.649293527,3.774044716,3.813825701,3.74782438,3.86185567,3.855636677,3.606939742,3.64273112,3.810443352
54583,6.528673086,6.618940915,6.013050059,6.145931146,6.54328937,6.395010787,6.612460734,6.454790619,6.501987483,6.379869493
54584,4.277862954,4.315473865,3.885222562,3.920340548,4.075860193,4.077627448,4.332854633,4.152645967,4.137799282,4.145753885
54585,7.433373642,7.391538132,7.927255443,7.924885762,7.555039402,7.7816169,7.544656668,7.599876618,8.051007837,7.934697535
54586,3.548911652,3.51509499,3.568120144,3.49576779,3.342105315,3.377782426,3.577394941,3.503913969,3.603928443,3.533208649
54596,3.499434878,3.276267229,3.434850081,3.345532637,3.348193453,3.294388657,3.376751217,3.323920582,3.338437517,3.574643293
54602,5.267581861,5.433916181,6.701698228,6.577614533,5.070336105,5.440641011,4.947281386,4.932858542,5.432287589,5.31274845
54606,4.217335974,3.938379926,4.038405543,3.874024824,4.172101161,4.021920232,4.024619539,4.144750342,4.1194391,4.201701907
54617,5.549728334,5.512490576,5.198682413,5.212067126,5.248032584,5.184512185,5.537882586,5.367679506,5.208286551,5.336914382
54619,7.767431006,7.70323807,8.274308519,7.681455745,6.971393428,7.434181218,7.066500138,7.046091106,6.936654895,6.959524531
54620,7.26966705,6.90177216,6.284357245,6.309846786,6.567327512,6.595347457,6.594887929,6.425777706,6.592698807,6.60097723
54622,8.275926797,8.147309491,9.544933904,9.525053999,8.61394025,8.346071645,8.183072195,8.25107951,8.667238763,8.228208059
54625,6.309143525,6.511050241,7.344161012,7.193791258,6.13366016,7.101677096,6.957269576,6.672486052,7.662997562,7.685469191
54626,4.897067796,5.366795376,5.359376951,5.570903691,7.052857617,6.317608843,5.925135668,5.749178146,5.456453271,5.346235826
54627,3.389085079,3.440431814,3.219957497,3.476752215,3.315554612,3.317456814,3.451101966,3.348932041,3.591820477,3.324051942
54629,6.71807931,6.889618418,6.684065788,6.449998743,6.588559456,6.752444288,7.114929704,7.065226719,6.59878974,6.954793425
5463,3.812515682,3.899734748,3.990893699,3.982782943,3.862062798,3.868648909,3.895688569,3.705650277,3.761204985,3.94191244
5465,4.927871219,4.775847799,5.844744009,5.862109507,5.622921842,5.850044875,5.104945441,4.933419136,6.113620385,5.629233806
54664,7.258273053,7.460722392,7.966897964,8.276766158,7.767997129,7.746926195,7.275703469,7.390664207,8.046727878,7.774137298
54665,5.574257228,5.838682498,6.057793596,6.515837324,5.795522497,5.644997189,5.834887583,5.861876415,5.87124817,5.694447449
5467,4.148640383,3.960722359,4.013175031,3.676076551,3.781942886,3.783173118,3.826126427,3.945436442,3.685156362,3.593258541
54675,8.449633883,8.396317792,8.091756832,7.910353436,8.231499633,7.856400981,8.22493932,8.26387944,7.783680489,8.164538558
54676,4.345847449,4.5361232,4.077504956,4.355053273,4.343716457,4.673506853,4.290721628,4.442165227,4.440974684,4.316834285
54677,3.993696825,4.238591322,3.848280479,3.767976012,3.841911172,4.203235283,4.104344774,4.103532565,4.031150956,4.006074843
54680,3.991117199,3.933477604,3.878941607,3.658278113,3.90039798,3.762392336,3.922313977,3.958008723,3.886267754,3.842209872
5469,8.390081047,8.32929322,7.993382561,7.975333992,8.131582127,7.827104718,8.031062108,8.096135246,7.876903332,7.837679481
54704,10.05599724,10.12327329,10.61044207,10.44073506,10.89625178,10.55700884,10.86097364,10.88812623,10.38786084,10.18923029
54707,5.798375384,5.924174434,5.518607773,5.686337192,5.323120122,5.177021099,5.1898736,5.196331702,5.694709208,5.495349051
54708,7.841945179,7.678792809,7.22594195,7.261847263,7.645163748,7.628148904,7.331345865,7.297896966,7.312739759,7.083000859
5471,4.302074903,4.628646626,4.036350909,4.43298787,4.435062685,4.348285551,4.40383337,4.382360191,4.538524867,4.312179626
54716,4.063969123,3.876024044,4.041764865,4.103291013,3.918034328,3.918087903,3.82385592,3.808776326,4.140675496,3.868150388
54726,4.173088988,4.239333338,4.083004759,3.647498328,4.101742144,3.634319896,3.954307631,3.843041235,3.893597467,3.683641798
54737,7.557088564,7.555226016,7.435410276,7.434849784,7.317588364,7.353902727,7.28456901,7.346438844,7.442525661,7.458288542
54739,5.401651552,5.249840752,3.345388479,3.553956348,5.623108313,6.623718607,5.717105281,5.727113394,6.735047507,6.815453254
54741,7.435184476,7.749503225,8.720648759,8.626513466,8.010730813,7.818022217,7.375307347,7.5932469,8.135987297,7.823251627
54742,7.023105709,7.158337361,4.157469968,4.346884148,5.300775291,5.038190936,6.662690611,6.491893089,4.345031511,4.785771544
54749,4.298957026,4.23731518,4.153800638,4.309504592,3.848495098,3.66042171,4.418712481,4.222264922,4.278826848,4.01867587
54751,11.28577152,11.19868001,11.34934562,11.44455908,12.28484424,12.15257281,11.5153939,11.51734829,11.96404667,11.80111498
54753,3.431922672,3.435880099,3.675155064,4.015614259,3.428974976,3.382573839,3.394725395,3.481457226,3.54633851,3.496087986
54756,3.858912613,3.689691388,3.670589,3.495681744,3.600375129,4.016475267,3.722970257,4.011478856,3.922997955,4.501185554
54757,3.39231403,3.483932833,3.410587252,3.564220976,3.316808287,3.454915355,3.415932103,3.3983403,3.392563149,3.438306582
54758,4.871977205,5.237006737,5.273688929,5.046637548,4.75112546,5.334614224,5.376999,5.638042232,4.841374683,5.638403273
54764,7.693371377,7.442795497,8.152432179,8.113874704,7.71227446,7.603697718,8.046691429,8.22455567,7.679086107,8.12969191
54776,5.429847268,5.084172072,5.016946686,5.047890255,5.264745515,5.301029648,5.057167339,5.249160027,5.272147485,5.131073049
5478,10.23643506,10.13103653,9.825637977,9.833363589,9.972241949,9.738446767,10.08318362,10.06780376,9.938058793,10.09353178
54780,3.778686736,4.007706928,4.874776599,4.541618099,3.814703833,4.444222697,4.067563828,4.044261405,4.231235681,4.23710496
54790,6.751862656,6.723464956,6.629458881,6.810403768,6.733388082,6.953118902,6.678104982,6.480524723,6.584445757,6.30716128
54796,5.800082133,6.046718565,4.347132768,4.500779081,5.577375245,6.109476805,5.596709362,5.73244031,6.53066358,6.066695149
54798,3.377703239,3.301193523,3.374729368,3.470975042,3.396700881,3.243598884,3.318785222,3.415243253,3.484600498,3.310092395
54799,6.215467247,6.365944234,7.470182273,7.548291112,5.96150629,6.678693232,6.147351194,6.118496074,6.773575512,6.601842084
54800,5.113378858,5.444384737,7.975634133,8.031499981,4.989293995,7.054449516,5.355586294,5.559111669,7.265301945,7.183919961
54801,9.088590862,9.319311028,8.048545232,7.940004016,8.757846627,8.1831997,8.992417372,8.981460745,8.45838131,8.449141369
54806,3.189725855,3.145941292,3.499014798,3.180672389,3.156749428,3.123175286,3.125844306,3.283313252,3.246288324,3.323403576
54808,8.233338612,8.309743785,8.155033163,8.371445977,8.400413721,8.691889808,8.534031829,8.362075944,8.749391068,8.653430986
54809,5.872862542,6.094714178,7.757278797,7.707467981,7.326001214,7.392747916,6.860121011,6.527928538,7.206805463,7.027647689
5481,4.58881263,4.827903151,4.807621401,4.780237085,4.431186458,4.248858549,5.215184922,5.012458453,4.848456088,4.812455589
54810,5.960206326,5.832626218,5.670778668,5.276274889,4.085265056,4.447657789,6.672032744,6.939084803,6.173649695,7.177720671
54811,3.442941838,3.186123964,3.412265827,3.331609693,3.322377468,3.238362775,3.370470569,3.399420704,3.445604502,3.212349709
54812,6.869842861,7.122636221,7.434251468,7.252193595,7.23639911,7.342037526,7.239143376,7.345906814,7.304300108,7.139383719
54813,5.488672616,5.369224909,6.863093914,6.972301263,6.167050882,6.60966197,5.732733976,5.974519872,6.283226472,5.991335822
54815,7.417476195,7.402806172,7.246992298,7.124257006,7.198216802,7.377451292,7.452609213,7.505326796,7.182949141,7.29529045
54819,7.995667188,7.795053958,7.523822672,7.436060701,7.706129216,7.561058059,7.388224916,7.626667334,7.50277656,7.545368679
54820,8.622566909,8.658933892,8.119785118,8.245453846,7.790970889,8.226352691,8.792532879,8.762830604,8.618231962,9.068210048
54822,6.586910452,6.736986255,6.563408699,6.654277932,6.582560529,7.089578292,6.61684973,6.944457495,6.626597939,6.829161666
54823,5.457510274,5.385075104,6.187156446,6.144006444,5.471796931,5.861899048,5.268161395,5.331609615,6.039174984,5.537431833
54829,3.501543074,3.524307555,3.388282549,3.450349367,3.492059137,3.564842608,3.380248693,3.532425329,3.424233536,3.454265992
54830,3.384656681,3.524730867,3.517616539,3.403969883,3.298850996,3.355623497,3.317807301,3.334368597,3.566313864,3.359154459
54832,3.607061128,3.948690523,3.88096405,4.346597049,3.609036632,4.227026557,3.810392567,4.086768162,3.954863916,4.061108252
54836,3.333158088,3.307535816,3.463506054,3.520912349,3.370960873,3.484116161,3.562663662,3.492345434,3.499540087,3.307844396
54840,8.260875683,8.456465276,7.208816819,7.241930693,7.738555888,7.766310172,8.061204114,8.160162296,7.923452143,7.860496396
54841,6.895469019,7.332706277,7.920844272,7.977191284,7.487490802,7.721868326,7.390534901,7.472347252,7.739527398,7.753312038
54842,4.620981694,4.845622862,7.346173449,7.340204189,5.133655873,5.933846229,4.797167423,4.748619771,6.314553943,5.154151687
54843,3.618772775,3.510448686,3.645705892,3.652622122,3.57411717,3.538096527,3.659291976,3.496387628,3.575395548,3.443244166
54845,3.092111151,3.231670203,3.431392202,3.192760126,3.248090066,3.218706901,3.224596627,3.260921008,3.338053223,3.166713828
