Feature,GSM272854.CEL,GSM272859.CEL,GSM272860.CEL,GSM272861.CEL,GSM272862.CEL,GSM272863.CEL,GSM272864.CEL,GSM272865.CEL,GSM272866.CEL,GSM272867.CEL,GSM272868.CEL,GSM272870.CEL
26123,6.45910089498572,6.32295654741776,6.46197799874859,6.62171889313479,6.60820642688888,6.93359560146035,6.54448179314465,6.56731763584128,6.93322863817654,6.90476684428446,6.40829335500532,6.14430913474012
26128,6.87890849073036,6.70847208724657,6.85385017724325,7.04628731847422,6.8515699551246,6.82770090233111,6.53595781926667,6.89192633756533,6.80135744932897,6.69079445561301,6.8702827630525,6.70574080393212
26130,5.84098744213877,5.91803416115711,5.65835834816821,5.80644856637333,5.8298979192056,5.65033359843047,5.15268390956084,5.6110055410883,5.59970187005315,5.79570444348854,5.48344590339978,5.56759028660748
26133,5.87226251118733,5.83855076257333,5.73149048477876,5.82926847897917,5.83505420496557,5.88256276168386,6.35091324576353,5.93989287939336,6.00795796571797,6.17201920651924,5.82104881875916,5.76945388189127
26135,8.79351225701233,8.58754197134292,8.59872486286841,8.53565263905053,8.61617570525722,8.41774873152908,8.30750368628981,8.51197856930306,8.89669883942721,8.95230377085625,8.68774531897876,8.87035167283922
26136,7.04666290587157,7.21539904985225,7.15738263304132,7.21640293830778,7.2520618037008,6.43329747769439,6.71492705333843,6.48704489335061,7.05635441635209,7.15593703016608,6.57357573515661,6.68306743499024
26137,4.44560994125353,4.78032663484708,4.94807190615075,4.34328559954269,4.56370739795158,4.01448598826452,4.13567682644643,4.04535372242355,4.37401177716976,4.07539949125878,4.70047648865618,3.86584732236372
2615,6.73874055717197,6.66484245977617,6.90155087921284,6.55845728859425,6.90897922969631,6.88522903473661,7.6882142502384,7.47194930691172,7.27141171569004,7.08268587569541,6.91070744204656,6.26011564091602
26151,4.94702084606063,4.89596431833236,4.75471137730122,4.90117168745523,4.90206480869034,5.01050338774266,5.14491571871942,4.92686636153813,5.16734573051971,5.10750490108849,4.95552271932025,4.84315960012257
26152,5.25033989568392,5.14933364958156,5.13883401486749,5.07137394566977,5.16872398562134,5.09302404732033,5.58419275007264,4.88663329206224,4.95507114916979,4.83600949668881,5.24992511335293,5.08000970261771
26154,1.00467155711003,1.14897073654521,0.927893726348645,1.00511894736772,1.00467155711003,1.15439466437388,1.15507457879918,0.945931350390435,0.90585529825553,1.01094540528153,1.08226029313783,0.945931350390435
26155,5.44560300541085,5.64885044048679,5.57309608739259,5.43231657755143,5.59402973970871,5.43237986860518,6.02981497090776,5.72364287616493,5.49871830242764,5.81093807961974,5.59891609216897,5.34206888442722
26156,4.79911857941426,4.77558380336941,4.53355737670236,4.61018433287927,4.56770798621396,5.10263481944184,6.0757714678343,5.48060266005177,4.57888524927915,4.65695378945722,4.61709392853273,4.74859535377727
26168,6.46461852319042,6.485389229924,6.33629022984906,6.2800993406636,6.46075760313863,6.46021801012886,6.67324490790706,6.66008596647269,6.63951417225152,6.80531493465155,6.40237559668255,6.38905290462297
2617,8.68021184611519,8.48823955863122,8.60382633088996,8.85703006798409,8.84827545863824,8.86209236441437,9.40170329819866,8.92640147655676,8.76429654497399,8.81908640041971,8.70349289663373,8.59101833775191
261726,5.76271218912014,5.62217039700505,5.80214100386889,5.73639597293027,5.88603161770193,5.59139958720331,5.64046891925003,5.6068355912614,5.92289457321767,5.66433057641076,5.71944687527563,5.61126651573245
26173,5.65468638134204,5.68454794759754,5.73149048477877,5.43239933465504,5.41691387523168,5.40535640929253,6.42935211256959,5.3801590888992,5.61321335143159,6.02223920169336,5.65767798308412,5.52750477223328
261734,2.74423545528904,2.83109124073888,2.69730420408757,2.6726949264529,2.8457215776497,2.65979354614091,2.78503719180179,2.51852427677469,2.75270684586195,2.88301491453618,2.96575085202362,2.89319269063903
26175,4.98298401043354,4.65904833236408,4.97644612416199,4.5396170661417,4.90980183901274,6.00036233838854,6.65877862308577,6.89599048101414,6.02592738047025,5.96078072795917,5.03478203641343,5.55571010376683
2618,3.49866738999175,3.38005803600722,3.66465674465202,3.78279651808018,3.34301003906035,3.74385005060127,2.33429824308505,3.5958395163404,3.13687320181355,3.48689851551197,3.66290964419374,3.55374981778155
2619,2.41864916154225,2.16144673878431,2.56856374306723,3.27275666484796,3.32478134964748,2.83758817631226,2.00454473334682,2.32892392274503,1.89958635908201,1.59902992743643,1.69621362594791,1.67044465013728
26190,5.13559598561086,4.82902538085219,5.1243824787932,4.97704151146108,4.79473883014417,5.06047730744733,5.29881892391663,5.20807423986711,5.62129497109436,5.45564874334504,5.47694228550799,5.08241791735974
26191,2.44354201507403,2.58798817403685,1.77507863409449,2.50180620466687,2.22510691391589,5.43344847901289,3.8268470870147,5.24341446565859,2.542265147997,2.76937465928347,2.65004028391442,2.40565759897513
262,6.8414732128896,6.52770591723066,6.67841396313783,6.68854185261958,7.0737831116856,6.62519226176541,6.00540909722763,6.87069982542924,6.35980515028405,6.73784369188069,6.41359857611866,6.79086804664167
2620,1.51266772415444,1.63820937064218,1.30424591738578,1.49116433929714,1.42989606617465,1.77787570140145,1.52154295860219,1.6411100222752,1.49116433929714,1.52599790716677,1.93089930590448,1.37449792725715
26205,5.5697668884237,5.44277064713371,5.49969356217786,5.4103006031115,5.56459019895956,5.32665133554909,5.82759191354048,5.44720949486332,5.46817669400085,5.33910653843903,5.57318125947207,5.55445798420904
26206,2.68288844180638,3.20792501542846,3.36177931910162,2.67115476650697,2.91938877239612,2.91837249254015,3.29079389968386,2.95415579525507,2.95415579525507,2.95522391441228,2.83515739831714,2.84135527557872
26207,3.99756749712381,4.28906685939358,4.41636596911708,4.74596181537074,4.43227269133092,4.44971679960464,5.18442175298285,4.83843193955956,4.84055487987892,4.48970382663999,4.07043136303496,3.77856573979375
2621,4.95170352014697,5.14696759603179,5.61236018388773,5.59762935004348,4.62267089384564,4.39503964710881,4.47898653028509,3.83432300119201,5.80054318848818,4.59008479385742,5.11269842792976,4.5453938115739
2622,5.30714670987763,5.23705302625076,5.30341469774616,5.20090180465539,5.07047079865624,5.10962076468125,5.03797409896922,4.96483144877787,5.01407397358149,5.0962670289241,5.0684572496005,5.26684494890879
26227,5.09825673647745,5.55896623407496,3.95101463457528,4.94135099587994,4.88994807607227,4.3043139510481,4.70289212442309,4.91270311831827,5.48216730300729,5.54752147005518,4.90338527932495,4.47344314723014
26229,4.17627263412342,4.48227747410813,4.14087388036506,4.54383008094216,4.50951089210656,4.75188858809281,4.88656806864222,4.68514662874474,4.13368869581327,4.42039484641269,4.48738856649799,4.17358231423325
26232,2.81456419529717,2.77115340014592,2.51051770389578,2.86780546859201,2.69238455555349,2.8820222950734,2.98691112363701,2.72732181032452,2.4106323847423,2.59679480658661,2.9708322210806,2.75910976779752
26233,3.89925074316871,3.93699810706603,3.91119910799986,3.70175000673903,3.71436546805312,3.88238694907851,4.39753426429304,3.98209161766884,4.116587571888,4.12647334062404,3.98741775718937,3.78793490709594
26234,4.85723437008068,5.03420834815006,5.4166589623233,5.18528376313308,5.0048077570745,4.84139177976673,4.60614138839185,4.28485991397299,5.75054477391338,5.84345716229318,5.82392794040692,5.70968166782112
26235,3.32268829555722,3.29093209739065,3.43157267106666,3.34276835345475,3.37191975568626,3.69412068397676,3.01752181502415,3.49102042253564,3.30490431465746,2.96942878329027,3.18590591771953,3.18663949745745
2624,6.22098377320405,5.785939291616,5.83805051079696,5.58813415352775,5.80672823394965,5.11634564713648,5.81425541790722,6.42430419358369,5.96774212521981,6.16120369751377,5.54580306810708,6.07676463873644
26240,4.39867703372222,4.42622946312638,4.67762999678903,4.52023774582038,4.7486375470755,4.13231746293371,4.72547806653642,4.49575583911335,4.90518949121668,4.82064987781163,5.46863635072638,4.69949251066698
26249,3.97589800213121,4.01056445064298,3.64867297072592,4.05569415212504,3.87302445497628,4.60156591716318,4.31965250281577,4.37263933557389,4.0594355301807,3.5244051299952,4.3898960194607,4.5381594814648
2625,2.26567617177097,1.86506454075531,1.95584376577989,1.9298489721507,1.54111227624306,3.41153615533389,3.66026691029307,4.75567612139419,2.11175580505523,1.0529053976026,1.2705119910689,0.747433244608004
26255,5.11923023063473,4.29450795272026,4.74853182074697,4.59583149132391,4.66705282710201,4.61349841185393,5.07897978727975,4.94077148234374,4.99211979111328,5.41988488340497,5.32359245760148,5.17509205208935
26256,2.76774688861544,2.81614182961844,2.93224392574145,2.90781353040084,2.77370365614162,3.00124736974302,2.67704138490857,3.11939313210863,2.59711631527194,2.86400800932404,2.8808389896899,3.29747358945556
26268,6.97734952021604,6.67123784898818,6.87874010369542,6.50115927874348,6.76843543436661,6.61418930867455,7.10601897948786,6.32009150745717,7.20523184672025,7.22205084113832,6.9547544388264,6.99606180462516
2627,3.96065533522352,3.46747343603146,4.16335688724145,3.91456256039082,3.3042697782034,5.57792191230746,7.10426062495906,6.63617817100477,7.11025603801847,6.99017561613459,5.7518072944072,6.1161753767078
26271,5.01769143876257,4.69880534891916,4.81959919610722,4.72829193017596,4.54920806517319,3.71162589271326,4.57893249370519,4.84312804563727,4.62729497186146,5.24216565652363,4.69097910409975,4.8070975553678
26272,0.930401955738381,1.07257438982622,0.937302678151418,0.844492834769446,0.897783682362236,0.933837313368183,1.04428165302313,0.979242096226385,1.09905468031628,0.714584330566821,0.940733615639596,0.863153701058368
26273,5.36802119606073,4.83689831321764,5.27697912146465,5.15636179999826,4.79530525423732,5.03407851148163,4.73079648091038,5.1752649462049,5.4523156245295,5.36350445300777,5.25816542744019,5.36980236908479
26275,5.58130559376555,5.27480759104201,5.37090754764033,5.39324699526273,5.38823479782912,5.26932850311673,5.67607496086033,5.35464147918179,5.46645247310231,5.69248853944973,5.70622421204212,5.82671459840194
26276,5.03236409016472,5.0395956656959,5.13492460055968,4.91217500577727,5.13406094203288,5.22033685283634,5.46530875128411,4.99564928279204,5.20199689629197,5.25923993758842,5.23282722042898,5.0863682167274
26277,5.29880125281493,5.46737545166967,5.41568231266173,5.29804549675879,5.53698276743192,5.37017672292506,5.75007401723614,5.45743659226063,5.56317050561681,5.53966957787074,5.38981812649082,5.42044807723448
26278,6.95605255357743,7.40445176275605,7.1613133513598,6.60062325811883,6.52431416552601,5.81106265363088,6.33326832600391,6.39177977898274,6.35167111732215,6.20550943317018,6.20148685638611,5.91749810562037
2628,1.78766212137787,1.89202515377984,1.74778521942136,1.8940494805187,1.88463955540993,2.23038935367184,1.76926423439794,1.97504071418913,1.65505800011947,1.88860540015532,1.95126685833223,1.87847104714949
26284,5.7246861174813,5.61421384687814,5.70806871720613,5.62101584816975,5.66074837331081,5.5384995993692,5.99820415018969,5.77978211405508,6.29701309136399,6.29069244889413,6.11365245343873,5.95749911480116
26286,6.6755781506103,6.42543044973881,6.67101666183836,6.80580633756244,6.8365727531876,6.53344973620366,6.00112266137456,6.09371959368178,6.47164805727662,6.63127432961743,6.59461476122549,6.69738995889756
26289,3.65770537468494,3.49345853248417,4.25119697084096,3.8302120529847,3.52035715994026,2.66473102926362,2.40765243021191,2.72733387285449,2.33802302163106,2.21491654575605,3.2341238469381,3.68438552350683
2630,5.35909687671305,5.31586346751947,5.49699279762303,5.51907975278014,5.11015005875003,5.76382074352061,6.24567275426814,5.66977900706252,5.69726358056762,5.63946130742874,5.46672395052438,5.39830650776643
2631,7.0257335919839,6.48606745792999,7.00056208758566,6.78455660682776,6.72462299190735,6.92504675107917,6.73648735924079,6.74000563799793,6.77384891976767,6.92432731290304,6.73194830983881,7.13354409245936
2632,8.61720165155666,8.58518074043092,8.67475759287092,8.54820432837048,8.26511587436437,8.97494229283592,9.02127569825194,9.07150712947788,8.53297988321812,8.59291666816084,8.44865863982963,8.48617711255215
2633,5.56055811980908,4.95445013821371,5.57762386001431,5.06107080221347,5.06579095048629,5.10309519019096,4.91260115232998,4.90919613183949,5.66445964640775,5.28932241549968,5.34401149814622,5.18018725732697
2634,4.66517936727624,4.42802023742651,5.3706670561696,5.07807088498675,4.36686605098495,6.17622185858943,6.44081755277044,5.73522502986338,4.6972374004955,4.18534187556104,5.1605394522801,4.24843077260455
26353,5.62975978466502,5.57726341631937,5.73702778082535,6.10742179261447,6.3682298197955,5.39117013105357,6.61688578990736,5.83199494232759,5.21779865497154,3.09921408536089,5.00594631030886,4.99591669143365
26355,7.3099126712466,7.17289776115096,7.18064574733169,7.37203166762145,7.44909650731628,7.28202566787323,7.63817595919475,7.33473692484253,7.74280620057946,7.38952884134763,7.56947753722365,7.61625767251975
2639,4.4943500195286,4.73387731226997,4.43687319885049,4.51273926420458,4.56757047683619,4.27151111612681,4.82262721907384,4.44060560537655,5.18181738091307,4.93756016071981,4.95918921985966,4.5872006259436
2643,3.02222310316344,2.70336584712014,3.33808157185069,2.49101580482431,2.36657298200713,3.91548274362032,4.01611510229356,4.19814812424586,3.7155671650696,2.84405960723774,3.21821925225401,3.29603373624715
2644,3.21684998615701,2.99075194333265,3.10022966495652,3.01249075353304,3.05890606726751,3.64376344853096,3.35839798984027,3.1154867336972,3.91400555939099,3.35579800265853,3.68977406357484,3.74643204572339
2646,3.72200487045707,3.29460863100829,3.69619459773095,3.47182158795053,3.55095300546539,3.73447839390859,3.81676816415731,3.66986100260622,3.92658560259764,3.89404974559657,4.02403091679691,4.0765312855757
26468,4.44378422383246,4.91808167173535,5.24598485620229,4.8138648834618,5.18202954692759,5.34887361484283,4.08576488022298,4.11170580159702,3.80240909837486,4.09864050410258,4.94866223265547,4.2793483711253
26469,5.22708797275221,5.21128541799307,4.88759159959261,4.66603944745046,5.20560243980801,4.6415021862347,4.82195842929533,4.65258762071975,5.04215761959043,5.21575359898905,5.23047047387878,5.21132300000822
2647,6.39227338004003,6.47695912157678,6.50897557380406,6.28782897031885,6.34606572939548,6.35611085757712,6.89662011863927,6.66650584766802,6.70729692771904,6.62705560364859,6.68600526479103,6.4135215259831
26470,3.81994772774126,3.92324526936097,3.94949991420855,4.3659169538288,3.79057025115076,3.74344330158323,3.90464686319399,3.64481137683166,3.15779888748092,2.85979343845085,3.29677858285781,3.23856460647188
26471,3.29026271221202,3.40572380405009,3.09139601416734,3.65620115484153,6.0864460392345,3.08010236744402,3.6780069730718,3.12596421351582,3.84701739920791,3.25769815176868,3.90256138544609,4.63760280489161
26472,7.25501932953441,7.20751069353623,7.27366032023633,7.13284597032922,7.1981226401466,7.68615541428694,7.63067417601398,7.71317894328142,7.45963521077923,7.67034873531603,7.51429227998047,7.14477939939751
2648,4.90518949121668,5.16401364080506,5.21625950913047,4.96720909212117,4.85164056231611,5.13754276055308,5.62835730523759,4.92611807083623,5.10355277385329,5.12021232422386,5.24974797794495,5.04757826623274
26499,5.3385901128849,5.09234014909497,4.95940416848481,5.21165345027139,5.29751447958713,5.43088240758451,5.47313192223459,5.44453391349795,5.90604161740359,6.39837434073476,5.69510684082046,6.25644497621188
265,1.59763967373331,1.45566097854082,1.39091366328316,1.49870271241391,1.71155271503084,1.39091366328316,1.37680882183907,1.42796521280108,1.34401787251878,1.79831959992468,1.72304387189493,1.42796521280108
26502,6.10429431272886,6.16890914020719,6.11009979199943,6.28913294599846,6.18146856700262,6.45210144276467,7.21733834202801,6.68011366471612,6.26322582048005,6.19291847865824,6.05180503198334,5.65115476389151
26503,5.44648022720358,5.46632345913296,5.64515215553936,5.77981013466206,5.77297825363051,6.36265903452463,5.46084562694903,5.9460811411447,4.70103852199979,4.53036032280417,4.88735596078688,4.85270192842038
26505,4.15015555114741,4.14217958836305,4.18418722803647,3.95491995401166,4.21901938570936,3.96300092095577,4.1239312456092,3.9119727561853,4.11252865347325,3.88205122305155,4.05310860008227,4.46271958408785
26509,7.79600258071094,7.93003802275013,7.99456922833477,7.67935879450351,7.85576766380474,7.62353560038327,7.08018722451161,7.57530390655142,7.25058763451949,7.54827435051054,7.67956430443375,7.92314700292244
2651,2.90977167689988,2.32351154235712,2.85272137401893,2.3085197660301,2.70717935616363,2.69762801382683,1.5565735814432,2.50470400119159,2.10393903388953,1.76765321419119,2.54104536961399,2.74501527015291
26511,7.75356198793857,7.32660584408782,7.73355587982626,7.57774553903176,7.76221058915237,7.51011685187767,7.26162701309289,7.66869905437388,7.07144301805469,7.08822805964694,7.27392227810266,7.22012826130923
26512,3.94193784547272,4.05982290186368,3.74264037969789,4.1377332951723,4.04012129568756,3.90846193736059,3.57048940818163,4.04282413112849,4.12647334062404,4.0488023038951,3.65506493445809,3.43493811696937
26515,4.79732869138959,4.73339586415015,4.74592109625057,4.9385606814728,5.10435763231674,5.08287442005384,4.94906511766337,5.3709374325198,5.25804795300588,5.08701473211291,4.78713995964206,4.758783522806
26517,6.93063265502648,6.89285871187571,7.04755532691258,6.74427077582244,6.9024008004357,6.80797283716829,7.68914083639299,7.12328977231081,7.34558082780021,7.33656291770048,7.22198748089599,7.10204197713741
26519,6.71031944677717,6.10021051266221,6.86064810145073,6.40480823152118,6.40863595086739,6.15840110747654,6.99927896984775,6.78799526544146,7.30443973377112,7.01083781201754,6.69487457249661,6.4729285969162
26520,5.50725962405302,5.39638816423835,5.37090754764033,5.38198219367103,5.55538470707346,5.28477679325106,5.51626465369608,5.53504344768643,5.82029262311995,5.79765676267351,5.70933616210093,5.63559906473029
26521,8.52144200270874,8.27707777845767,8.33516807678905,8.29314186594414,8.3370042364654,8.31134772681762,8.6385935916982,8.6144530426676,8.78669792480875,8.64354401869869,8.6240569452889,8.44612459711521
26523,5.23686755369395,5.36508524116013,5.45354363950065,5.26542587291753,5.42507814425312,5.1550737782514,5.73553474776676,5.12295368546071,5.50775557780303,5.38544218378298,5.35923934226404,5.27625959431274
26528,6.09268100941805,5.75122074616221,6.00746413552514,5.98717228128594,5.9724457286026,5.73749712560174,6.05644918176423,6.03273186906235,6.23907591922348,6.57107755733147,6.16172868588682,6.02144859355465
26529,2.13808802378624,2.35383142419574,2.38005780420911,1.88479759332213,2.5502437490895,2.01447213912581,1.92353813016473,2.01438293121035,1.99026315544229,2.20513108110752,2.09801995741487,2.33482616858861
2653,6.71031944677717,6.56750455359934,6.61016327880688,6.69489021030972,6.62275440282178,6.56297473901837,6.41454393935521,6.81404589939345,6.74381419220737,6.92124439378289,6.75960911730291,7.07587284453539
26574,6.18419426018075,6.18236992291011,6.17669488038963,6.13079345720858,6.05611360256415,5.87905823132976,6.50002644740519,6.04951965245586,6.30303574153298,6.3569298793844,6.49528978296952,6.099301835906
26575,2.80550560122614,2.79273440340737,2.75095013195293,3.04449586767593,2.78544469570615,3.84701739920791,3.11017891416905,3.27644724154914,2.75106153941737,2.44453813582396,3.36333450631695,2.83340042390049
26577,1.62304974018425,2.00618742711661,1.67534965253624,3.30205960962954,3.04805165037004,1.52591131431505,1.30051069828813,1.45181581454491,1.60366350738417,1.57236148523043,1.42400943736687,1.48152759983315
26578,5.31820046499027,5.53653461835234,5.74077836382191,5.8625427620376,5.8665654287744,5.64061784818129,5.71668274508389,5.93212105254983,5.97382221067716,5.81094288132339,6.12105549636913,5.71223798597775
26585,5.51085831897837,4.72113858492913,4.51568038675591,6.8354805388172,7.06660567497588,1.11295968601602,1.14236177431507,0.834601910475745,1.34757473765835,1.82625646707142,1.02409176988484,1.0152460798691
26586,6.27095728222914,5.95967483669951,6.15747455174187,5.99979024744574,6.18798988870392,5.59819111012372,5.7164321021103,6.24883803283803,6.60439599194214,6.5497374228623,6.48928344631858,6.40021513775182
26589,6.05147934955123,5.72922592628748,5.95310187099697,5.69810922112555,5.87738358036239,6.19984614500678,6.57689389696568,6.46235209768286,6.14782741999138,6.28514616606067,6.2787544133727,6.07981400043169
26608,2.70717935616363,2.65979354614091,2.50373293938137,2.68269571331087,2.8136642090182,2.48345519140147,2.69130720047003,2.36657298200713,2.46220390204855,2.37461437106442,2.38309653342808,2.65702140416666
2661,2.98997185987528,3.11627214181072,2.56279267103023,3.00929462116083,3.04449586767593,2.78622684898089,2.33902065209456,2.59476148985679,2.72801003797832,2.4106323847423,2.71923628041164,3.10881490785259
26610,4.58440067750807,4.19940563336567,4.49551997033651,4.65405006287601,4.2524157190187,4.37258883023875,4.02678302898706,4.77195760369769,4.55983127278752,4.50327091553554,4.7666935943722,4.76012281889103
2664,7.69922196487083,7.93173247672794,7.73466112788489,7.86819654515225,8.02566424102455,7.92038893940021,8.17727040421,7.71763708586655,7.69557485907815,7.71372965820567,7.5507261014882,7.62680348710869
26648,1.33784916740909,1.28836125899264,1.13091428205901,1.27646390536056,1.04443953048825,1.3531355432559,1.18146586520365,1.39523724188368,1.11056372917712,1.27246228574228,1.29935108872396,1.36776597259391
2665,8.33597655691438,8.34026066243276,8.31711429769417,8.27322844170822,8.38773177164866,8.407886362711,7.19893639134627,8.39979224032771,8.29049308646487,8.49948918090504,8.37162266398076,8.43670375447555
266655,4.76825111029243,4.25190171999821,4.52420096792009,4.76734165576338,4.57457671612694,4.91271684123486,4.88338083896502,4.84259797975132,5.04769778491257,5.00717203377349,4.76083727655072,4.56770798621396
2669,2.24612100975066,2.10261798196092,2.12978415171098,2.69305476465947,2.34007025417909,2.44156387908366,2.70385149285045,4.61945364994826,1.87608039698423,1.79709891630117,2.09277324222986,2.2988747151007
267,4.95944434209701,5.21312181870746,4.95717683994593,5.7893435544062,5.26380253857314,4.69646682153837,4.00793798251199,5.02627774901149,4.75652705793767,2.9696088235472,3.51636563952524,5.01199521157085
2671,3.83943554488984,4.04523868142722,4.10473909457737,3.73724264717502,3.81188845127328,3.98710113920548,4.42993509192367,4.0488023038951,4.3628956006294,4.39770448797904,4.24204349571208,3.92701099012964
2673,6.35544070675008,6.27289802056848,6.32144995377443,6.70120583632349,6.8194093253501,6.74818059289858,5.68764308937632,6.52169958213397,5.87348091377192,5.88464472294648,6.03089232499029,5.89531345151491
2674,1.77229143260155,1.21155461212083,1.50520731003536,1.36114671368924,3.19671064368656,1.26132730633748,1.24775029022262,1.28167347204404,1.13873193633716,1.36114671368924,1.52861213814743,1.13873193633716
26747,3.59432982254526,3.84505040451822,3.84820198274444,3.62780999895344,3.38634831095167,4.09036314363124,4.50910532792652,4.39304367175373,4.28401536452626,4.36038652683585,3.9513404452098,3.55747510304109
26750,4.53935757356957,4.46936821760803,4.77751511920119,4.78705546103255,5.02281417472768,4.60206801811663,4.83061899849942,4.61089896196717,5.02721621966561,4.65244921681788,4.78815399747949,4.55348441952649
26751,4.93580986454246,4.65938666510001,5.00783587876514,4.78850838581156,4.72501277140123,4.6523049995187,4.66663441373731,4.62667214505841,5.03384245259795,4.13457279018153,4.62353576495117,4.65107817824931
2677,4.96176916587897,4.87078116106247,4.92989514107317,4.6168355168863,4.80243840413369,4.86861997074479,5.72086082166984,5.32819359408056,5.49688753581634,5.46537826962939,4.9972046919357,5.07306412098647
2683,2.87210381652466,3.95325731811971,2.62673502739443,3.13433988380177,2.84607905470001,2.70095594019789,1.69510715810654,3.18392346134975,4.25146320455102,4.18530931636858,2.99694548931725,4.08025073310669
26872,7.52530219295497,7.40505779372915,7.39526029431451,7.281670563613,6.63236268853546,7.02320048983741,7.12569537622068,7.71556926221847,7.53814808777238,7.35876562142627,7.54549124616661,7.9368185167795
2690,2.11211248797832,1.55280653425156,1.61507532057428,2.38731979888587,1.6546523254894,1.42549913714669,1.5831097882497,1.69831783850382,1.47957735265479,1.49857901953719,2.23264910408992,1.36111793948289
26953,6.22267888029111,5.99140490780453,6.1284570621539,5.98055302283761,5.85699989424695,6.30435508224592,6.18340065806516,6.35303016195154,6.09643090147002,6.14223602883919,6.10337936474386,5.78558299864259
26959,6.84391009432444,6.37807517305525,6.78605754990325,6.67542077371891,6.57955904602417,6.56112358781057,6.1947912728831,6.37432112738081,6.71763016193044,6.38592765770627,6.73469271730534,6.78971557971889
26960,1.69892608962327,1.88626706174525,2.28520165400665,1.63710590034664,1.51344333428881,3.16220519781589,2.77715384863643,2.53773509421046,2.48345333701203,2.50006376092075,2.67486439125457,2.3539200728576
2697,9.58970198287799,9.51117943009096,9.69079115227358,9.6531541001375,9.54448692841571,9.85588025493804,9.77789646038514,9.6428666218505,9.61277191677053,9.68062612932793,9.32610103950236,9.05897839780268
26973,6.73757195581127,6.37055842539839,6.48077999101842,6.77848725777637,6.49003259130648,6.85780572716219,7.02182743098729,6.98415288522934,6.44984777881338,6.68823610712646,6.65715439681779,6.72363084321733
26984,2.81569721834248,2.86303573716412,2.7662486810177,2.87466740967259,2.72289470596894,2.65831017094224,3.1088196436796,2.95911033075536,3.05629506537552,3.06660291196353,3.18572122898339,2.99551595504252
26986,9.91612590002476,9.91733281037721,9.97805074913135,9.82160002910645,9.96989598392769,10.0787910646802,10.0076305866925,10.0666935570565,10.0897381717156,9.99642794658204,10.0682265822789,10.1183639107915
26993,4.05958611523808,4.32540660394425,4.39993725776185,4.12102299620062,4.45983988989039,4.84631469993539,5.50775131408844,4.80630920628669,4.33048931666034,4.21272100011806,4.31704404611995,3.96962425021138
26994,7.61992281779254,7.37219104821964,7.68756323065037,7.71347522665523,7.424804772813,7.77972668664737,7.40185142443895,7.4970318341269,7.66024488919699,7.60439101971413,7.3939082685689,7.45966785029054
26998,2.77941360828899,2.9485146137103,2.85272137401893,2.98333060265726,2.86810084066778,2.83442772319563,3.23657247388187,2.88449717953083,2.89391691309732,2.65727770073797,2.89869976325892,2.98932464710607
26999,4.79855421203515,4.972080681916,5.4685148473396,5.21135244532919,4.96415125673493,6.27955097205555,6.44649854303224,5.99835090165676,4.90518949121668,4.49820917222344,4.68925406505435,4.8631111870228
27,4.31336297159585,4.16468142612468,4.63212298182423,4.43066987291192,4.46864070656957,4.22657289042455,4.36614661875081,4.24048627911711,4.88781229181664,4.83114593522046,4.44823101974709,4.49300458318122
27000,6.50657016882722,6.45816087302402,6.44365443094564,6.3824352937034,6.48038243064232,6.46749229758513,6.71031944677717,6.62294716251633,6.67740998260059,6.80481316053477,6.44689071371537,6.22485411206257
27005,5.30764799774005,5.30039034101272,5.38338813179172,5.20841691591561,5.43605163807438,5.13766934328877,5.02897826101778,5.17066435210776,5.33270761544038,5.48693949651047,5.44531901001189,5.30609310618653
2701,1.58910519054635,1.71698195989893,1.70343567127631,1.82340632877913,1.72327730453929,1.5716077541677,1.59008934466654,1.52533944992471,2.89574679138466,1.57619029076199,2.11815884222019,1.63078653502668
27010,5.57150697550701,5.57116417620307,5.49605687474793,4.83874680022209,5.67783955119901,5.49698471483196,5.87299478656022,6.16845060218758,5.43324186284953,5.53404467198002,5.21059632238051,5.71743912685659
27013,5.71973384024247,5.63976171482442,5.81663753885522,5.58086942495189,5.51345658791113,5.74660643802163,6.0936135660479,5.75743868275529,5.73725908613863,5.87305947117654,5.75347629693539,5.88589723893325
27018,9.45936557311404,9.45974655623846,9.65555820911424,9.54700760017497,9.68602274082128,9.80825544085308,9.97564048386174,9.93893234376262,9.98229508304328,9.89415992383637,9.98478589258597,10.0047340824729
2702,2.64384991736049,2.45078845029279,2.12809118554437,2.72936676867205,2.68007040802097,2.22628912191154,2.21897247752316,2.31004639738007,4.49157793438294,2.80325086673037,2.61159095951123,2.37809095958159
27020,8.24394612353857,8.18964987956766,8.18377300781598,8.56557443373869,8.37328082933299,8.57575990958614,8.28784290201413,8.43875446890959,8.32526127788106,8.07050499463019,8.25369232760939,8.07923894299972
27030,4.29317623843882,3.59103855130482,3.95996832753642,4.36117890082419,3.82435721382895,4.40674924034689,4.10151633121969,3.8372124776759,4.4276577980559,4.49205821249847,4.71500170310923,4.41920203114594
27032,4.82593116967119,4.67201667536485,4.93024152467635,4.92305634012456,4.77012074438232,4.64686338839021,5.36469655374094,4.96564027843471,5.10528443420058,5.24648844941309,4.59479057807415,4.67201667536485
27034,4.6209623495137,4.47047798100463,4.78620305816789,4.67814423673808,4.5652125065285,4.99499881617575,5.16687804372569,5.0339636371418,5.19622604396496,4.92349543626798,4.7416869940398,4.89759023921008
